InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
111155,SKU_2830,Wireless Mouse,Electronics,1,2025-01-17,100.97,CUST_1384,United Kingdom
107865,SKU_9461,T-Shirt,Clothing,5,2025-01-17,8.3,CUST_0979,United Kingdom
111155,SKU_6568,Lamp,Home,2,2025-01-17,63.37,CUST_1384,United Kingdom
101698,SKU_1724,Candle Set,Home,2,2025-01-17,22.93,CUST_0205,Sweden
107865,SKU_6020,Laptop Stand,Electronics,2,2025-01-17,35.66,CUST_0979,United Kingdom
113399,SKU_1127,Jacket,Clothing,2,2025-01-17,32.02,CUST_1637,United Kingdom
100999,SKU_8203,Cap,Clothing,4,2025-01-17,14.65,CUST_0118,United Kingdom
100999,SKU_1699,Notebook,Books,3,2025-01-17,7.14,CUST_0118,United Kingdom
100999,SKU_2903,Charger,Electronics,2,2025-01-17,58.66,CUST_0118,United Kingdom
100999,SKU_3773,Keyboard,Electronics,1,2025-01-17,41.33,CUST_0118,United Kingdom
113399,SKU_4868,T-Shirt,Clothing,2,2025-01-17,13.63,CUST_1637,United Kingdom
111155,SKU_3356,T-Shirt,Clothing,4,2025-01-17,11.32,CUST_1384,United Kingdom
111597,SKU_7204,Rug,Home,5,2025-01-17,33.73,CUST_1434,France
111597,SKU_3261,Jacket,Clothing,1,2025-01-17,21.15,CUST_1434,France
100517,SKU_7607,Socks,Clothing,5,2025-01-17,30.33,CUST_0059,Sweden
111001,SKU_3084,Webcam,Electronics,5,2025-01-17,19.32,CUST_1363,United Kingdom
111001,SKU_5453,Rug,Home,1,2025-01-17,26.77,CUST_1363,United Kingdom
100517,SKU_5245,Cap,Clothing,3,2025-01-17,24.65,CUST_0059,Sweden
103419,SKU_5174,Wireless Mouse,Electronics,5,2025-01-17,79.95,CUST_0409,Italy
100517,SKU_8315,Monitor Arm,Electronics,5,2025-01-17,25.02,CUST_0059,Sweden
103345,SKU_9791,Hoodie,Clothing,1,2025-01-17,50.7,CUST_0399,Spain
110223,SKU_8743,Sketchbook,Books,5,2025-01-17,35.74,CUST_1270,Netherlands
103419,SKU_1460,Tea Set,Kitchen,5,2025-01-17,63.89,CUST_0409,Italy
103419,SKU_3221,Frame,Home,1,2025-01-17,28.28,CUST_0409,Italy
100517,SKU_8691,Candle Set,Home,3,2025-01-17,49.55,CUST_0059,Sweden
100157,SKU_2711,Socks,Clothing,1,2025-01-17,17.34,CUST_0017,Spain
113399,SKU_8155,Jacket,Clothing,4,2025-01-17,34.64,CUST_1637,United Kingdom
100515,SKU_3781,Cap,Clothing,2,2025-01-17,23.97,CUST_0059,Sweden
100515,SKU_9817,Stickers,Books,3,2025-01-17,98.18,CUST_0059,Sweden
100515,SKU_1393,Wireless Mouse,Electronics,2,2025-01-17,70.5,CUST_0059,Sweden
100325,SKU_1615,Apron,Kitchen,5,2025-01-17,50.09,CUST_0039,Sweden
100515,SKU_3256,Headphones,Electronics,4,2025-01-17,14.0,CUST_0059,Sweden
100325,SKU_7359,Frame,Home,3,2025-01-17,28.21,CUST_0039,Sweden
100515,SKU_5504,Stickers,Books,3,2025-01-17,115.15,CUST_0059,Sweden
111001,SKU_5530,Keyboard,Electronics,5,2025-01-17,65.57,CUST_1363,United Kingdom
110981,SKU_2814,Lamp,Home,1,2025-01-17,21.23,CUST_1361,Netherlands
110223,SKU_2416,Candle Set,Home,1,2025-01-17,73.82,CUST_1270,Netherlands
100515,SKU_3274,Cap,Clothing,5,2025-01-17,25.49,CUST_0059,Sweden
100999,SKU_9478,Notebook,Books,2,2025-01-17,7.36,CUST_0118,United Kingdom
115407,SKU_3012,Cushion,Home,5,2025-01-17,34.61,CUST_1886,United Kingdom
105546,SKU_3173,Laptop Stand,Electronics,1,2025-01-17,98.71,CUST_0688,United Kingdom
114721,SKU_6695,Webcam,Electronics,3,2025-01-17,18.1,CUST_1804,Germany
114721,SKU_9618,Cap,Clothing,2,2025-01-17,18.17,CUST_1804,Germany
107563,SKU_5564,Wireless Mouse,Electronics,5,2025-01-17,53.07,CUST_0940,United Kingdom
107563,SKU_9116,Calendar,Books,2,2025-01-17,12.51,CUST_0940,United Kingdom
107563,SKU_6124,Sneakers,Clothing,1,2025-01-17,24.68,CUST_0940,United Kingdom
107563,SKU_8520,Mug,Kitchen,4,2025-01-17,44.9,CUST_0940,United Kingdom
107563,SKU_6072,Monitor Arm,Electronics,3,2025-01-17,15.44,CUST_0940,United Kingdom
107563,SKU_6159,Jeans,Clothing,2,2025-01-17,68.87,CUST_0940,United Kingdom
104210,SKU_4270,Sketchbook,Books,4,2025-01-17,54.69,CUST_0513,Portugal
104210,SKU_2814,Monitor Arm,Electronics,5,2025-01-17,48.15,CUST_0513,Portugal
104210,SKU_7178,Sneakers,Clothing,4,2025-01-17,76.67,CUST_0513,Portugal
104210,SKU_1029,Tea Set,Kitchen,2,2025-01-17,169.02,CUST_0513,Portugal
114721,SKU_8884,Tea Set,Kitchen,4,2025-01-17,60.71,CUST_1804,Germany
104210,SKU_5606,Monitor Arm,Electronics,3,2025-01-17,51.05,CUST_0513,Portugal
103406,SKU_6474,Laptop Stand,Electronics,5,2025-01-17,24.18,CUST_0408,Other
104210,SKU_1811,Rug,Home,5,2025-01-17,65.24,CUST_0513,Portugal
114760,SKU_2972,Jeans,Clothing,3,2025-01-17,130.72,CUST_1811,Germany
114760,SKU_6044,Clock,Home,5,2025-01-17,75.99,CUST_1811,Germany
102343,SKU_7632,Frame,Home,1,2025-01-17,35.55,CUST_0289,Norway
102343,SKU_9107,Frame,Home,1,2025-01-17,44.67,CUST_0289,Norway
102343,SKU_2500,Cap,Clothing,2,2025-01-17,26.08,CUST_0289,Norway
102343,SKU_9134,Hoodie,Clothing,4,2025-01-17,108.25,CUST_0289,Norway
114760,SKU_8889,Jeans,Clothing,4,2025-01-17,139.16,CUST_1811,Germany
114760,SKU_2949,Tea Set,Kitchen,5,2025-01-17,120.85,CUST_1811,Germany
114760,SKU_2462,Cushion,Home,5,2025-01-17,79.74,CUST_1811,Germany
102343,SKU_4719,Rug,Home,3,2025-01-17,42.34,CUST_0289,Norway
104210,SKU_1150,Sneakers,Clothing,4,2025-01-17,81.38,CUST_0513,Portugal
105546,SKU_3319,Phone Case,Electronics,5,2025-01-17,125.87,CUST_0688,United Kingdom
116244,SKU_2773,Tea Set,Kitchen,3,2025-01-17,67.19,CUST_1988,France
116244,SKU_3891,Tea Set,Kitchen,3,2025-01-17,83.48,CUST_1988,France
113399,SKU_2842,Lamp,Home,4,2025-01-17,73.9,CUST_1637,United Kingdom
105546,SKU_4589,Rug,Home,5,2025-01-17,65.28,CUST_0688,United Kingdom
105885,SKU_5253,USB-C Hub,Electronics,4,2025-01-17,59.63,CUST_0737,Belgium
111807,SKU_1470,Webcam,Electronics,3,2025-01-17,50.98,CUST_1461,United Kingdom
111807,SKU_6126,T-Shirt,Clothing,5,2025-01-17,18.8,CUST_1461,United Kingdom
113399,SKU_9570,Socks,Clothing,4,2025-01-17,44.36,CUST_1637,United Kingdom
111807,SKU_2515,Candle Set,Home,4,2025-01-17,95.62,CUST_1461,United Kingdom
105546,SKU_6266,Cushion,Home,3,2025-01-17,112.61,CUST_0688,United Kingdom
107123,SKU_4571,Phone Case,Electronics,3,2025-01-17,47.0,CUST_0893,Portugal
107123,SKU_5306,Spatula Set,Kitchen,5,2025-01-17,32.82,CUST_0893,Portugal
105546,SKU_8068,Hoodie,Clothing,5,2025-01-17,176.31,CUST_0688,United Kingdom
113551,SKU_2879,Rug,Home,1,2025-01-17,33.89,CUST_1659,Germany
116244,SKU_5123,Bluetooth Speaker,Electronics,1,2025-01-17,69.48,CUST_1988,France
113551,SKU_4033,Cutting Board,Kitchen,3,2025-01-17,19.26,CUST_1659,Germany
113551,SKU_9161,Phone Case,Electronics,5,2025-01-17,50.27,CUST_1659,Germany
102362,SKU_7415,Frame,Home,3,2025-01-17,27.34,CUST_0291,France
102362,SKU_8757,Pen Set,Books,3,2025-01-17,45.61,CUST_0291,France
102362,SKU_6054,Vase,Home,1,2025-01-17,12.65,CUST_0291,France
107473,SKU_5327,Mug,Kitchen,1,2025-01-17,53.29,CUST_0931,Germany
107473,SKU_3239,Charger,Electronics,4,2025-01-17,76.84,CUST_0931,Germany
107473,SKU_6704,Tea Set,Kitchen,5,2025-01-17,87.53,CUST_0931,Germany
102362,SKU_5342,Frame,Home,2,2025-01-17,23.42,CUST_0291,France
102362,SKU_3779,Sketchbook,Books,2,2025-01-17,18.13,CUST_0291,France
116244,SKU_4688,Frame,Home,2,2025-01-17,30.63,CUST_1988,France
115925,SKU_7836,Sneakers,Clothing,2,2025-01-17,44.51,CUST_1956,Italy
103419,SKU_4385,Socks,Clothing,4,2025-01-17,23.16,CUST_0409,Italy
111359,SKU_1208,Candle Set,Home,1,2025-01-17,31.51,CUST_1414,United Kingdom
115050,SKU_1097,Apron,Kitchen,1,2025-01-17,49.01,CUST_1846,Italy
100825,SKU_1804,Mug,Kitchen,5,2025-01-17,30.53,CUST_0097,Italy
108392,SKU_6630,Cutting Board,Kitchen,5,2025-01-17,23.39,CUST_1057,United Kingdom
108253,SKU_6239,Pen Set,Books,5,2025-01-17,65.0,CUST_1036,Other
108253,SKU_6693,Pen Set,Books,5,2025-01-17,50.72,CUST_1036,Other
108253,SKU_4306,Rug,Home,4,2025-01-17,33.89,CUST_1036,Other
111988,SKU_8525,Jacket,Clothing,3,2025-01-17,23.29,CUST_1480,United Kingdom
111988,SKU_4379,Jeans,Clothing,2,2025-01-17,81.77,CUST_1480,United Kingdom
111988,SKU_9268,Pen Set,Books,5,2025-01-17,58.38,CUST_1480,United Kingdom
111988,SKU_9731,Stickers,Books,5,2025-01-17,99.03,CUST_1480,United Kingdom
101236,SKU_9035,Wireless Mouse,Electronics,1,2025-01-17,62.24,CUST_0150,Spain
104413,SKU_6523,Mug,Kitchen,2,2025-01-17,86.66,CUST_0539,United Kingdom
108426,SKU_1697,Apron,Kitchen,2,2025-01-17,37.52,CUST_1059,Germany
108426,SKU_9898,Pen Set,Books,3,2025-01-17,42.65,CUST_1059,Germany
115796,SKU_8244,Spatula Set,Kitchen,3,2025-01-17,63.43,CUST_1941,United Kingdom
115796,SKU_1930,Sneakers,Clothing,5,2025-01-17,40.73,CUST_1941,United Kingdom
115737,SKU_2821,Rug,Home,5,2025-01-17,77.83,CUST_1927,United Kingdom
115796,SKU_3332,Rug,Home,4,2025-01-17,40.39,CUST_1941,United Kingdom
109997,SKU_3799,Sketchbook,Books,3,2025-01-17,16.9,CUST_1240,Belgium
109997,SKU_2461,Sketchbook,Books,4,2025-01-17,18.24,CUST_1240,Belgium
115796,SKU_2295,Cushion,Home,5,2025-01-17,68.59,CUST_1941,United Kingdom
115796,SKU_5169,Sneakers,Clothing,4,2025-01-17,55.01,CUST_1941,United Kingdom
108392,SKU_6341,Spatula Set,Kitchen,4,2025-01-17,47.37,CUST_1057,United Kingdom
102764,SKU_9086,Cutting Board,Kitchen,5,2025-01-17,17.92,CUST_0332,Other
108392,SKU_6780,Headphones,Electronics,1,2025-01-17,10.84,CUST_1057,United Kingdom
115737,SKU_9575,Bluetooth Speaker,Electronics,4,2025-01-17,236.72,CUST_1927,United Kingdom
104413,SKU_9550,Notebook,Books,4,2025-01-17,20.7,CUST_0539,United Kingdom
108392,SKU_5747,Phone Case,Electronics,2,2025-01-17,58.2,CUST_1057,United Kingdom
104413,SKU_8018,Bluetooth Speaker,Electronics,1,2025-01-17,176.49,CUST_0539,United Kingdom
109997,SKU_5247,Cutting Board,Kitchen,5,2025-01-17,21.37,CUST_1240,Belgium
106328,SKU_6652,Vase,Home,1,2025-01-17,17.61,CUST_0795,Netherlands
115737,SKU_5048,Charger,Electronics,4,2025-01-17,161.49,CUST_1927,United Kingdom
101236,SKU_1091,USB-C Hub,Electronics,1,2025-01-17,77.57,CUST_0150,Spain
113919,SKU_4173,Candle Set,Home,1,2025-01-17,35.91,CUST_1702,United Kingdom
113919,SKU_4166,Jacket,Clothing,2,2025-01-17,21.05,CUST_1702,United Kingdom
113919,SKU_1502,Lamp,Home,3,2025-01-17,53.11,CUST_1702,United Kingdom
113919,SKU_1239,Jacket,Clothing,1,2025-01-17,29.08,CUST_1702,United Kingdom
113919,SKU_1775,Sketchbook,Books,2,2025-01-17,19.17,CUST_1702,United Kingdom
115407,SKU_5664,Candle Set,Home,5,2025-01-17,24.35,CUST_1886,United Kingdom
106770,SKU_6206,Mug,Kitchen,2,2025-01-17,27.9,CUST_0848,Germany
108202,SKU_7685,Tea Set,Kitchen,2,2025-01-17,71.32,CUST_1028,Belgium
115407,SKU_7346,Jacket,Clothing,5,2025-01-17,9.85,CUST_1886,United Kingdom
113909,SKU_4902,Sketchbook,Books,3,2025-01-17,17.11,CUST_1700,United Kingdom
111988,SKU_4611,USB-C Hub,Electronics,3,2025-01-17,87.21,CUST_1480,United Kingdom
115407,SKU_1732,Cutting Board,Kitchen,1,2025-01-17,15.68,CUST_1886,United Kingdom
115407,SKU_8643,Stickers,Books,2,2025-01-17,56.93,CUST_1886,United Kingdom
111988,SKU_3254,Spatula Set,Kitchen,4,2025-01-17,50.99,CUST_1480,United Kingdom
113909,SKU_9065,Sketchbook,Books,1,2025-01-17,16.19,CUST_1700,United Kingdom
109797,SKU_6080,Rug,Home,2,2025-01-18,23.4,CUST_1211,Portugal
111805,SKU_5323,Candle Set,Home,3,2025-01-18,79.9,CUST_1461,United Kingdom
111805,SKU_1549,Vase,Home,5,2025-01-18,44.83,CUST_1461,United Kingdom
115921,SKU_1971,Cushion,Home,4,2025-01-18,95.64,CUST_1956,Italy
113934,SKU_9289,Pen Set,Books,4,2025-01-18,70.24,CUST_1702,United Kingdom
111805,SKU_5894,Rug,Home,2,2025-01-18,78.99,CUST_1461,United Kingdom
100456,SKU_4458,Sketchbook,Books,2,2025-01-18,19.44,CUST_0055,United Kingdom
111685,SKU_7679,Hoodie,Clothing,1,2025-01-18,127.83,CUST_1448,Germany
100456,SKU_9662,Apron,Kitchen,2,2025-01-18,49.73,CUST_0055,United Kingdom
115412,SKU_7970,Clock,Home,3,2025-01-18,141.39,CUST_1889,Other
109406,SKU_1596,Spatula Set,Kitchen,1,2025-01-18,40.0,CUST_1160,Portugal
100456,SKU_5442,Tea Set,Kitchen,5,2025-01-18,58.8,CUST_0055,United Kingdom
112842,SKU_9909,Cap,Clothing,5,2025-01-18,13.6,CUST_1577,United Kingdom
112842,SKU_8896,Cushion,Home,2,2025-01-18,42.37,CUST_1577,United Kingdom
109797,SKU_7547,USB-C Hub,Electronics,4,2025-01-18,67.68,CUST_1211,Portugal
111805,SKU_6535,Stickers,Books,5,2025-01-18,216.85,CUST_1461,United Kingdom
103401,SKU_1455,Cushion,Home,2,2025-01-18,39.78,CUST_0407,Germany
109797,SKU_1997,USB-C Hub,Electronics,1,2025-01-18,76.82,CUST_1211,Portugal
110383,SKU_1476,Rug,Home,3,2025-01-18,16.18,CUST_1293,Italy
112877,SKU_3411,Vase,Home,5,2025-01-18,15.67,CUST_1581,United Kingdom
112877,SKU_7134,Frame,Home,1,2025-01-18,22.83,CUST_1581,United Kingdom
101657,SKU_9519,Notebook,Books,4,2025-01-18,7.86,CUST_0202,France
110383,SKU_8530,Lamp,Home,4,2025-01-18,23.84,CUST_1293,Italy
101657,SKU_3020,Apron,Kitchen,2,2025-01-18,43.6,CUST_0202,France
111463,SKU_9186,Tea Set,Kitchen,4,2025-01-18,57.78,CUST_1424,Spain
109406,SKU_7909,T-Shirt,Clothing,5,2025-01-18,6.86,CUST_1160,Portugal
112373,SKU_3790,Wireless Mouse,Electronics,1,2025-01-18,118.36,CUST_1520,Portugal
112373,SKU_7107,Apron,Kitchen,5,2025-01-18,104.05,CUST_1520,Portugal
101657,SKU_2533,Keyboard,Electronics,1,2025-01-18,48.57,CUST_0202,France
109435,SKU_6732,Bluetooth Speaker,Electronics,3,2025-01-18,75.13,CUST_1162,Germany
109912,SKU_8530,Keyboard,Electronics,2,2025-01-18,61.95,CUST_1231,France
111685,SKU_9195,Lamp,Home,4,2025-01-18,51.68,CUST_1448,Germany
109406,SKU_5677,USB-C Hub,Electronics,4,2025-01-18,75.49,CUST_1160,Portugal
111767,SKU_9456,Charger,Electronics,1,2025-01-18,50.07,CUST_1459,Portugal
111767,SKU_8441,Calendar,Books,2,2025-01-18,8.84,CUST_1459,Portugal
113953,SKU_8187,Wireless Mouse,Electronics,1,2025-01-18,61.84,CUST_1705,Portugal
113953,SKU_6476,Apron,Kitchen,1,2025-01-18,45.19,CUST_1705,Portugal
115921,SKU_8259,Keyboard,Electronics,2,2025-01-18,99.61,CUST_1956,Italy
111805,SKU_5887,Wireless Mouse,Electronics,5,2025-01-18,207.16,CUST_1461,United Kingdom
111805,SKU_6590,Laptop Stand,Electronics,2,2025-01-18,98.19,CUST_1461,United Kingdom
109797,SKU_3280,Wireless Mouse,Electronics,4,2025-01-18,51.9,CUST_1211,Portugal
112373,SKU_6453,Apron,Kitchen,1,2025-01-18,98.16,CUST_1520,Portugal
101612,SKU_5528,Rug,Home,4,2025-01-18,20.09,CUST_0198,France
101613,SKU_2256,Vase,Home,3,2025-01-18,14.56,CUST_0199,Portugal
109049,SKU_3216,Candle Set,Home,2,2025-01-18,54.91,CUST_1125,Netherlands
109435,SKU_7630,T-Shirt,Clothing,1,2025-01-18,7.18,CUST_1162,Germany
109435,SKU_7933,Frame,Home,2,2025-01-18,28.57,CUST_1162,Germany
110845,SKU_3990,Charger,Electronics,3,2025-01-18,37.04,CUST_1345,United Kingdom
110845,SKU_2412,Keyboard,Electronics,4,2025-01-18,33.03,CUST_1345,United Kingdom
109435,SKU_9226,Lamp,Home,1,2025-01-18,41.48,CUST_1162,Germany
109049,SKU_8269,Frame,Home,2,2025-01-18,39.59,CUST_1125,Netherlands
109049,SKU_7815,Rug,Home,5,2025-01-18,45.54,CUST_1125,Netherlands
109049,SKU_2483,Rug,Home,1,2025-01-18,40.02,CUST_1125,Netherlands
101906,SKU_7191,Cushion,Home,4,2025-01-18,81.18,CUST_0234,France
109435,SKU_1197,Vase,Home,5,2025-01-18,15.87,CUST_1162,Germany
105286,SKU_6904,Wireless Mouse,Electronics,5,2025-01-18,39.95,CUST_0657,Belgium
105286,SKU_9528,Vase,Home,5,2025-01-18,13.1,CUST_0657,Belgium
105286,SKU_5440,Apron,Kitchen,2,2025-01-18,47.62,CUST_0657,Belgium
103401,SKU_1606,Cap,Clothing,5,2025-01-18,12.67,CUST_0407,Germany
103401,SKU_6617,Apron,Kitchen,1,2025-01-18,42.67,CUST_0407,Germany
109041,SKU_1854,Rug,Home,5,2025-01-18,50.97,CUST_1125,Netherlands
109797,SKU_9789,Wireless Mouse,Electronics,2,2025-01-18,53.31,CUST_1211,Portugal
109041,SKU_2048,Cutting Board,Kitchen,4,2025-01-18,31.67,CUST_1125,Netherlands
100804,SKU_5167,Charger,Electronics,4,2025-01-18,82.62,CUST_0092,United Kingdom
111805,SKU_8547,Jacket,Clothing,4,2025-01-18,44.93,CUST_1461,United Kingdom
111805,SKU_4484,Jeans,Clothing,1,2025-01-18,171.51,CUST_1461,United Kingdom
100950,SKU_7807,Tea Set,Kitchen,3,2025-01-18,68.85,CUST_0112,Netherlands
100950,SKU_1520,Bluetooth Speaker,Electronics,5,2025-01-18,70.67,CUST_0112,Netherlands
100950,SKU_5264,Charger,Electronics,4,2025-01-18,54.18,CUST_0112,Netherlands
106014,SKU_8020,Mug,Kitchen,3,2025-01-18,97.7,CUST_0754,France
111463,SKU_5150,Tea Set,Kitchen,2,2025-01-18,55.07,CUST_1424,Spain
111463,SKU_5663,Wireless Mouse,Electronics,1,2025-01-18,45.63,CUST_1424,Spain
106014,SKU_1753,Pen Set,Books,3,2025-01-18,99.69,CUST_0754,France
115412,SKU_3081,Hoodie,Clothing,1,2025-01-18,176.7,CUST_1889,Other
106400,SKU_2086,Cushion,Home,5,2025-01-18,75.31,CUST_0804,Other
108436,SKU_9061,Cushion,Home,3,2025-01-18,35.93,CUST_1062,Italy
109416,SKU_5706,Pen Set,Books,2,2025-01-18,52.3,CUST_1160,Portugal
115412,SKU_2736,Cutting Board,Kitchen,5,2025-01-18,52.2,CUST_1889,Other
115412,SKU_8595,Cap,Clothing,3,2025-01-18,51.32,CUST_1889,Other
109430,SKU_4283,Tea Set,Kitchen,1,2025-01-18,59.68,CUST_1162,Germany
106014,SKU_6142,Sketchbook,Books,3,2025-01-18,32.35,CUST_0754,France
106014,SKU_1788,Spatula Set,Kitchen,1,2025-01-18,90.5,CUST_0754,France
109435,SKU_9149,Sneakers,Clothing,2,2025-01-18,29.64,CUST_1162,Germany
112765,SKU_7159,Keyboard,Electronics,5,2025-01-18,42.36,CUST_1566,France
112373,SKU_6648,Headphones,Electronics,2,2025-01-18,17.08,CUST_1520,Portugal
112640,SKU_7543,Hoodie,Clothing,3,2025-01-18,59.45,CUST_1553,France
104755,SKU_8051,Vase,Home,5,2025-01-18,35.74,CUST_0581,United Kingdom
103581,SKU_5482,T-Shirt,Clothing,2,2025-01-18,6.81,CUST_0434,United Kingdom
113653,SKU_6941,USB-C Hub,Electronics,2,2025-01-18,183.72,CUST_1668,Spain
113653,SKU_5664,Apron,Kitchen,1,2025-01-18,104.41,CUST_1668,Spain
103279,SKU_3638,Calendar,Books,1,2025-01-18,8.3,CUST_0386,United Kingdom
113653,SKU_5900,Rug,Home,4,2025-01-18,68.49,CUST_1668,Spain
113653,SKU_9592,Notebook,Books,4,2025-01-18,20.27,CUST_1668,Spain
103279,SKU_1676,Sketchbook,Books,5,2025-01-18,19.62,CUST_0386,United Kingdom
115461,SKU_5827,Jeans,Clothing,4,2025-01-18,82.23,CUST_1890,France
115461,SKU_5867,Sketchbook,Books,3,2025-01-18,19.62,CUST_1890,France
115461,SKU_3942,Hoodie,Clothing,1,2025-01-18,76.32,CUST_1890,France
112373,SKU_1314,Monitor Arm,Electronics,2,2025-01-18,37.12,CUST_1520,Portugal
101422,SKU_6137,Monitor Arm,Electronics,5,2025-01-18,15.26,CUST_0172,Portugal
108805,SKU_4633,Candle Set,Home,1,2025-01-18,37.11,CUST_1102,United Kingdom
108805,SKU_1150,Pen Set,Books,4,2025-01-18,58.44,CUST_1102,United Kingdom
112373,SKU_1113,Pen Set,Books,2,2025-01-18,89.75,CUST_1520,Portugal
103581,SKU_1046,Rug,Home,2,2025-01-18,28.94,CUST_0434,United Kingdom
114827,SKU_4037,Rug,Home,4,2025-01-18,23.47,CUST_1816,Germany
113653,SKU_9083,Mug,Kitchen,4,2025-01-18,102.22,CUST_1668,Spain
107249,SKU_3146,Apron,Kitchen,5,2025-01-18,56.88,CUST_0905,Sweden
108192,SKU_4469,Vase,Home,5,2025-01-18,15.62,CUST_1026,Germany
108192,SKU_8094,Bluetooth Speaker,Electronics,3,2025-01-18,65.86,CUST_1026,Germany
108192,SKU_4038,Pen Set,Books,3,2025-01-18,45.27,CUST_1026,Germany
108192,SKU_1144,Bluetooth Speaker,Electronics,1,2025-01-18,48.12,CUST_1026,Germany
104381,SKU_8540,Frame,Home,5,2025-01-18,39.04,CUST_0534,France
104381,SKU_1046,Tea Set,Kitchen,5,2025-01-18,81.59,CUST_0534,France
104381,SKU_3644,Hoodie,Clothing,3,2025-01-18,93.7,CUST_0534,France
110959,SKU_6533,Laptop Stand,Electronics,2,2025-01-18,80.26,CUST_1358,Sweden
104381,SKU_1260,Charger,Electronics,3,2025-01-18,77.8,CUST_0534,France
104381,SKU_9166,Cap,Clothing,5,2025-01-18,21.82,CUST_0534,France
110959,SKU_2045,Pen Set,Books,1,2025-01-18,103.66,CUST_1358,Sweden
107249,SKU_4004,Cutting Board,Kitchen,1,2025-01-18,22.14,CUST_0905,Sweden
110959,SKU_5492,Lamp,Home,4,2025-01-18,93.71,CUST_1358,Sweden
110959,SKU_4495,Frame,Home,3,2025-01-18,58.24,CUST_1358,Sweden
101463,SKU_4212,Candle Set,Home,4,2025-01-18,47.36,CUST_0178,Spain
115300,SKU_2569,Apron,Kitchen,3,2025-01-18,50.39,CUST_1877,Spain
112373,SKU_4705,Vase,Home,2,2025-01-18,32.63,CUST_1520,Portugal
108805,SKU_4659,Clock,Home,1,2025-01-18,68.34,CUST_1102,United Kingdom
104755,SKU_4170,Pen Set,Books,5,2025-01-18,120.97,CUST_0581,United Kingdom
105331,SKU_2099,Lamp,Home,1,2025-01-18,74.42,CUST_0667,Norway
104755,SKU_3336,Monitor Arm,Electronics,2,2025-01-18,40.57,CUST_0581,United Kingdom
104755,SKU_5021,Candle Set,Home,3,2025-01-18,62.37,CUST_0581,United Kingdom
111463,SKU_5059,Keyboard,Electronics,2,2025-01-18,38.31,CUST_1424,Spain
104755,SKU_8959,Lamp,Home,3,2025-01-18,75.31,CUST_0581,United Kingdom
105331,SKU_5310,Mug,Kitchen,3,2025-01-18,90.47,CUST_0667,Norway
105331,SKU_3076,Tea Set,Kitchen,3,2025-01-18,119.67,CUST_0667,Norway
104755,SKU_5885,Wireless Mouse,Electronics,4,2025-01-18,107.37,CUST_0581,United Kingdom
112373,SKU_2892,Lamp,Home,2,2025-01-18,83.39,CUST_1520,Portugal
104755,SKU_1428,Socks,Clothing,1,2025-01-18,48.82,CUST_0581,United Kingdom
105331,SKU_5329,Pen Set,Books,5,2025-01-18,96.87,CUST_0667,Norway
101938,SKU_7901,Vase,Home,3,2025-01-18,18.31,CUST_0236,Netherlands
105331,SKU_4379,T-Shirt,Clothing,3,2025-01-18,11.94,CUST_0667,Norway
106168,SKU_9755,Frame,Home,2,2025-01-18,18.88,CUST_0774,Italy
104755,SKU_7873,Phone Case,Electronics,5,2025-01-18,123.7,CUST_0581,United Kingdom
112373,SKU_8139,T-Shirt,Clothing,2,2025-01-18,13.69,CUST_1520,Portugal
101938,SKU_8290,T-Shirt,Clothing,3,2025-01-18,7.2,CUST_0236,Netherlands
104755,SKU_9413,Sneakers,Clothing,2,2025-01-18,71.07,CUST_0581,United Kingdom
101938,SKU_6318,Charger,Electronics,1,2025-01-18,50.64,CUST_0236,Netherlands
112640,SKU_3267,Notebook,Books,4,2025-01-18,7.92,CUST_1553,France
116143,SKU_6969,Stickers,Books,3,2025-01-19,232.29,CUST_1982,United Kingdom
100882,SKU_1676,Jeans,Clothing,1,2025-01-19,60.73,CUST_0106,Sweden
116143,SKU_7205,Monitor Arm,Electronics,2,2025-01-19,40.72,CUST_1982,United Kingdom
104388,SKU_3279,Apron,Kitchen,5,2025-01-19,63.48,CUST_0534,France
116143,SKU_4098,Wireless Mouse,Electronics,2,2025-01-19,197.28,CUST_1982,United Kingdom
115442,SKU_1858,Cap,Clothing,1,2025-01-19,54.5,CUST_1889,Other
106525,SKU_1679,Clock,Home,1,2025-01-19,59.21,CUST_0823,Spain
116143,SKU_4284,Cutting Board,Kitchen,5,2025-01-19,45.6,CUST_1982,United Kingdom
115442,SKU_5412,Candle Set,Home,3,2025-01-19,100.47,CUST_1889,Other
115442,SKU_9852,Bluetooth Speaker,Electronics,5,2025-01-19,211.32,CUST_1889,Other
115442,SKU_5280,Charger,Electronics,4,2025-01-19,196.98,CUST_1889,Other
108546,SKU_2383,Vase,Home,5,2025-01-19,9.13,CUST_1073,Belgium
116143,SKU_8303,Clock,Home,5,2025-01-19,118.56,CUST_1982,United Kingdom
115510,SKU_9637,Jacket,Clothing,2,2025-01-19,19.54,CUST_1896,Sweden
115510,SKU_3562,Cushion,Home,3,2025-01-19,50.25,CUST_1896,Sweden
106525,SKU_1604,Lamp,Home,1,2025-01-19,45.89,CUST_0823,Spain
111062,SKU_6760,Hoodie,Clothing,3,2025-01-19,148.68,CUST_1367,United Kingdom
104607,SKU_5435,Tea Set,Kitchen,5,2025-01-19,112.33,CUST_0560,Sweden
