InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
1886,2011-06-26,321,UK,P6941,Sports,1,96.22,96.22
1886,2011-06-26,321,UK,P9697,Sports,2,58.7,117.4
1886,2011-06-26,321,UK,P3713,Clothing,3,64.46,193.38
1886,2011-06-26,321,UK,P3491,Sports,2,29.84,59.68
1886,2011-06-26,321,UK,P4312,Sports,5,66.31,331.55
1887,2011-05-15,321,UK,P8807,Books,5,61.44,307.2
1887,2011-05-15,321,UK,P5915,Books,3,26.64,79.92
1887,2011-05-15,321,UK,P6105,Electronics,1,76.62,76.62
1888,2011-03-27,321,UK,P7723,Sports,-1,64.39,64.39
1888,2011-03-27,321,UK,P3625,Clothing,2,78.73,157.46
1888,2011-03-27,321,UK,P7865,Clothing,4,57.11,228.44
1888,2011-03-27,321,UK,P6741,Books,5,30.41,152.05
1888,2011-03-27,321,UK,P5525,Electronics,2,194.97,389.94
1889,2011-03-15,323,UK,P6365,Books,2,49.77,99.54
1889,2011-03-15,323,UK,P9589,Electronics,1,96.86,96.86
1890,2011-05-10,324,UK,P9867,Books,3,44.8,134.39999999999998
1890,2011-05-10,324,UK,P6593,Sports,4,14.6,58.4
1891,2011-03-20,324,UK,P8643,Books,3,45.8,137.39999999999998
1892,2011-04-29,324,UK,P2451,Home,2,56.05,112.1
1892,2011-04-29,324,UK,P4953,Sports,5,53.5,267.5
1892,2011-04-29,324,UK,P2723,Books,4,44.45,177.8
1892,2011-04-29,324,UK,P9320,Home,3,85.52,256.56
1893,2011-08-06,325,Netherlands,P8955,Home,-1,15.58,15.58
1893,2011-08-06,325,Netherlands,P8106,Clothing,5,16.4,82.0
1893,2011-08-06,325,Netherlands,P8993,Home,1,61.65,61.65
1894,2011-07-10,325,Netherlands,P7268,Sports,4,60.94,243.76
1894,2011-07-10,325,Netherlands,P2615,Electronics,5,236.22,1181.1
1894,2011-07-10,325,Netherlands,P4909,Sports,1,60.21,60.21
1894,2011-07-10,325,Netherlands,P7911,Home,5,96.38,481.9
1894,2011-07-10,325,Netherlands,P8212,Books,1,14.38,14.38
1895,2011-07-26,326,Germany,P8074,Electronics,4,84.11,336.44
1895,2011-07-26,326,Germany,P1395,Electronics,2,73.59,147.18
1895,2011-07-26,326,Germany,P7752,Home,1,26.67,26.67
1895,2011-07-26,326,Germany,P5153,Electronics,4,170.55,682.2
1895,2011-07-26,326,Germany,P5074,Home,3,68.1,204.29999999999998
1896,2011-05-21,327,UK,P9966,Home,2,95.14,190.28
1896,2011-05-21,327,UK,P3818,Home,4,85.79,343.16
1896,2011-05-21,327,UK,P9818,Books,1,36.7,36.7
1896,2011-05-21,327,UK,P2659,Clothing,3,16.95,50.849999999999994
1897,2011-03-22,327,UK,P4050,Home,5,25.29,126.44999999999999
1897,2011-03-22,327,UK,P8953,Books,2,21.42,42.84
1897,2011-03-22,327,UK,P6922,Home,3,21.1,63.300000000000004
1897,2011-03-22,327,UK,P2826,Clothing,2,56.67,113.34
1898,2011-04-16,327,UK,P9818,Sports,3,32.13,96.39000000000001
1898,2011-04-16,327,UK,P2244,Clothing,4,42.23,168.92
1898,2011-04-16,327,UK,P7629,Clothing,-1,99.06,99.06
1898,2011-04-16,327,UK,P9729,Home,2,71.59,143.18
1898,2011-04-16,327,UK,P7311,Home,4,95.41,381.64
1899,2011-04-23,328,UK,P1668,Home,2,59.93,119.86
1900,2011-04-10,328,UK,P4587,Electronics,4,79.97,319.88
1900,2011-04-10,328,UK,P4538,Clothing,2,10.38,20.76
1900,2011-04-10,328,UK,P1340,Clothing,1,70.34,70.34
1901,2011-05-30,329,UK,P4149,Sports,5,67.76,338.8
1901,2011-05-30,329,UK,P7547,Books,2,46.97,93.94
1901,2011-05-30,329,UK,P6963,Sports,4,54.07,216.28
1901,2011-05-30,329,UK,P4845,Home,4,47.39,189.56
1902,2011-04-29,329,UK,P5045,Clothing,3,12.16,36.480000000000004
1903,2011-06-24,329,UK,P9314,Clothing,1,40.18,40.18
1903,2011-06-24,329,UK,P4732,Books,5,25.94,129.70000000000002
1903,2011-06-24,329,UK,P4669,Home,5,18.86,94.3
1903,2011-06-24,329,UK,P1871,Books,3,96.1,288.29999999999995
1903,2011-06-24,329,UK,P8146,Books,5,63.94,319.7
1904,2011-02-06,330,UK,P6695,Books,5,31.32,156.6
1904,2011-02-06,330,UK,P6806,Books,-2,18.73,37.46
1904,2011-02-06,330,UK,P1451,Electronics,3,26.11,78.33
1904,2011-02-06,330,UK,P3184,Sports,4,81.78,327.12
1904,2011-02-06,330,UK,P6076,Books,2,70.98,141.96
1905,2011-06-18,330,UK,P9322,Home,2,59.22,118.44
1905,2011-06-18,330,UK,P6152,Books,2,52.76,105.52
1905,2011-06-18,330,UK,P6871,Electronics,-5,244.87,1224.35
1906,2011-07-01,330,UK,P7778,Electronics,-5,79.18,395.90000000000003
1907,2011-03-21,331,UK,P9109,Clothing,-2,35.25,70.5
1907,2011-03-21,331,UK,P7611,Electronics,-3,133.24,399.72
1907,2011-03-21,331,UK,P7247,Sports,4,80.42,321.68
1907,2011-03-21,331,UK,P3998,Books,2,99.33,198.66
1907,2011-03-21,331,UK,P8051,Electronics,3,111.93,335.79
1908,2011-03-22,331,UK,P4286,Electronics,2,235.49,470.98
1908,2011-03-22,331,UK,P2336,Clothing,3,84.76,254.28000000000003
1908,2011-03-22,331,UK,P9583,Home,4,30.22,120.88
1908,2011-03-22,331,UK,P1997,Home,1,45.94,45.94
1909,2011-06-08,331,UK,P9669,Home,1,46.87,46.87
1910,2011-05-15,332,Germany,P7141,Home,1,75.78,75.78
1910,2011-05-15,332,Germany,P9162,Electronics,2,146.9,293.8
1910,2011-05-15,332,Germany,P6656,Clothing,5,62.05,310.25
1910,2011-05-15,332,Germany,P3898,Electronics,2,227.36,454.72
1911,2011-06-13,332,Germany,P8292,Sports,2,82.37,164.74
1911,2011-06-13,332,Germany,P9807,Electronics,-5,233.95,1169.75
1912,2011-03-23,332,Germany,P3955,Home,1,15.37,15.37
1912,2011-03-23,332,Germany,P2633,Sports,5,72.28,361.4
1912,2011-03-23,332,Germany,P6527,Books,2,22.6,45.2
1913,2011-06-17,332,Germany,P2072,Books,4,47.42,189.68
1913,2011-06-17,332,Germany,P4923,Home,2,59.37,118.74
1913,2011-06-17,332,Germany,P1681,Books,2,46.25,92.5
1913,2011-06-17,332,Germany,P8871,Home,1,56.77,56.77
1913,2011-06-17,332,Germany,P2490,Sports,1,99.69,99.69
1914,2011-06-15,333,UK,P9951,Sports,5,70.79,353.95000000000005
1914,2011-06-15,333,UK,P8338,Clothing,3,45.64,136.92000000000002
1914,2011-06-15,333,UK,P7984,Clothing,3,21.97,65.91
1914,2011-06-15,333,UK,P9035,Books,4,24.29,97.16
1914,2011-06-15,333,UK,P8931,Electronics,4,250.11,1000.44
1915,2011-07-07,333,UK,P5705,Home,4,89.16,356.64
1915,2011-07-07,333,UK,P4081,Electronics,5,241.87,1209.35
1915,2011-07-07,333,UK,P9893,Electronics,3,258.35,775.0500000000001
1915,2011-07-07,333,UK,P9753,Clothing,3,28.75,86.25
1916,2011-02-08,333,UK,P9810,Home,4,41.99,167.96
1917,2011-06-13,334,UK,P1732,Sports,2,63.44,126.88
1917,2011-06-13,334,UK,P4042,Clothing,1,61.8,61.8
1917,2011-06-13,334,UK,P4335,Clothing,-3,24.53,73.59
1917,2011-06-13,334,UK,P1255,Books,2,52.46,104.92
1917,2011-06-13,334,UK,P2905,Electronics,4,172.93,691.72
1918,2011-05-07,334,UK,P7388,Clothing,3,61.33,183.99
1919,2011-04-21,334,UK,P5033,Electronics,2,105.97,211.94
1919,2011-04-21,334,UK,P7927,Sports,3,76.8,230.39999999999998
1919,2011-04-21,334,UK,P5466,Sports,3,12.27,36.81
1919,2011-04-21,334,UK,P7777,Books,1,41.93,41.93
1920,2011-05-29,334,UK,P1170,Clothing,4,80.22,320.88
1920,2011-05-29,334,UK,P8358,Books,1,60.75,60.75
1920,2011-05-29,334,UK,P2874,Clothing,-2,33.5,67.0
1921,2011-06-02,335,UK,P5202,Clothing,5,21.99,109.94999999999999
1922,2011-07-21,335,UK,P5284,Home,5,33.52,167.60000000000002
1922,2011-07-21,335,UK,P4311,Electronics,1,146.72,146.72
1922,2011-07-21,335,UK,P4289,Electronics,5,181.86,909.3000000000001
1922,2011-07-21,335,UK,P8683,Clothing,5,56.23,281.15
1923,2011-05-30,335,UK,P7358,Electronics,-2,121.2,242.4
1924,2011-03-16,335,UK,P7076,Electronics,2,66.26,132.52
1925,2011-05-20,335,UK,P9251,Books,5,54.66,273.29999999999995
1925,2011-05-20,335,UK,P1716,Clothing,2,35.71,71.42
1926,2011-06-22,335,UK,P5109,Clothing,3,76.11,228.32999999999998
1927,2011-03-06,336,UK,P5780,Books,4,12.16,48.64
1928,2011-05-23,336,UK,P6503,Clothing,2,62.63,125.26
1929,2011-07-01,336,UK,P5026,Electronics,-4,248.59,994.36
1929,2011-07-01,336,UK,P3639,Sports,5,25.7,128.5
1929,2011-07-01,336,UK,P1929,Clothing,5,52.45,262.25
1929,2011-07-01,336,UK,P9753,Electronics,1,82.83,82.83
1930,2011-02-20,337,France,P2700,Home,1,90.69,90.69
1930,2011-02-20,337,France,P1957,Clothing,1,27.67,27.67
1930,2011-02-20,337,France,P4678,Books,5,12.03,60.15
1931,2011-06-17,337,France,P8805,Sports,-5,87.55,437.75
1932,2011-06-03,337,France,P4893,Home,5,61.94,309.7
1932,2011-06-03,337,France,P8454,Books,5,90.16,450.79999999999995
1932,2011-06-03,337,France,P6900,Books,2,63.73,127.46
1932,2011-06-03,337,France,P3856,Clothing,2,82.91,165.82
1933,2011-04-17,337,France,P5912,Home,1,48.67,48.67
1933,2011-04-17,337,France,P9871,Clothing,1,77.49,77.49
1934,2011-05-27,339,UK,P8272,Books,4,34.19,136.76
1934,2011-05-27,339,UK,P6341,Books,4,27.88,111.52
1934,2011-05-27,339,UK,P4373,Books,2,32.22,64.44
1934,2011-05-27,339,UK,P4188,Clothing,2,37.58,75.16
1935,2011-07-31,339,UK,P7688,Home,4,59.96,239.84
1935,2011-07-31,339,UK,P3315,Home,3,62.92,188.76
1935,2011-07-31,339,UK,P8410,Books,1,48.38,48.38
1935,2011-07-31,339,UK,P4267,Home,5,65.39,326.95
1935,2011-07-31,339,UK,P3567,Clothing,3,17.34,52.019999999999996
1936,2011-07-31,339,UK,P8257,Sports,4,17.9,71.6
1936,2011-07-31,339,UK,P3823,Electronics,2,98.51,197.02
1936,2011-07-31,339,UK,P7584,Home,5,56.63,283.15000000000003
1936,2011-07-31,339,UK,P6185,Sports,2,29.26,58.52
1937,2011-03-03,340,UK,P9693,Home,5,83.07,415.34999999999997
1937,2011-03-03,340,UK,P2404,Electronics,1,67.7,67.7
1937,2011-03-03,340,UK,P1864,Electronics,1,191.63,191.63
1937,2011-03-03,340,UK,P6844,Home,1,70.2,70.2
1938,2011-03-21,340,UK,P6946,Clothing,3,81.88,245.64
1938,2011-03-21,340,UK,P8317,Sports,3,93.95,281.85
1939,2011-04-08,341,UK,P2940,Clothing,2,23.84,47.68
1939,2011-04-08,341,UK,P8693,Sports,5,89.76,448.8
1939,2011-04-08,341,UK,P3402,Home,2,51.27,102.54
1939,2011-04-08,341,UK,P3221,Books,1,60.81,60.81
1939,2011-04-08,341,UK,P3792,Books,4,69.67,278.68
1940,2011-01-29,341,UK,P3979,Home,4,71.12,284.48
1940,2011-01-29,341,UK,P6633,Books,1,93.86,93.86
1940,2011-01-29,341,UK,P2128,Home,1,99.73,99.73
1940,2011-01-29,341,UK,P7449,Clothing,2,74.81,149.62
1940,2011-01-29,341,UK,P4229,Clothing,1,35.85,35.85
1941,2011-07-05,341,UK,P9105,Home,1,89.18,89.18
1941,2011-07-05,341,UK,P7844,Electronics,5,74.6,373.0
1941,2011-07-05,341,UK,P4146,Clothing,3,30.8,92.4
1942,2011-02-04,342,UK,P4912,Home,-2,22.43,44.86
1942,2011-02-04,342,UK,P8093,Home,3,87.32,261.96
1942,2011-02-04,342,UK,P8505,Home,1,55.01,55.01
1942,2011-02-04,342,UK,P3140,Electronics,3,70.74,212.21999999999997
1943,2011-07-07,342,UK,P4270,Sports,1,31.52,31.52
1944,2011-05-29,342,UK,P5428,Books,1,78.22,78.22
1944,2011-05-29,342,UK,P9398,Books,3,78.4,235.20000000000002
1944,2011-05-29,342,UK,P3168,Books,4,38.13,152.52
1944,2011-05-29,342,UK,P9008,Home,3,46.96,140.88
1945,2011-05-23,343,UK,P1376,Home,5,94.11,470.55
1946,2011-03-01,343,UK,P2064,Clothing,1,37.3,37.3
1947,2011-03-08,343,UK,P1158,Clothing,1,80.37,80.37
1947,2011-03-08,343,UK,P2153,Electronics,3,214.34,643.02
1947,2011-03-08,343,UK,P8549,Clothing,5,72.25,361.25
1947,2011-03-08,343,UK,P1920,Home,1,96.91,96.91
1947,2011-03-08,343,UK,P2329,Clothing,2,45.42,90.84
1948,2011-02-23,344,UK,P2301,Books,2,70.45,140.9
1949,2011-05-10,344,UK,P4232,Sports,2,75.64,151.28
1949,2011-05-10,344,UK,P8687,Books,5,61.76,308.8
1949,2011-05-10,344,UK,P2003,Home,5,28.61,143.05
1950,2011-05-24,344,UK,P4239,Sports,-1,55.4,55.4
1950,2011-05-24,344,UK,P4102,Home,2,38.1,76.2
1951,2011-03-17,345,UK,P4730,Clothing,3,46.48,139.44
1951,2011-03-17,345,UK,P5861,Clothing,4,34.22,136.88
1952,2011-07-29,345,UK,P5111,Sports,3,27.88,83.64
1952,2011-07-29,345,UK,P5123,Home,2,80.5,161.0
1952,2011-07-29,345,UK,P2028,Home,-2,91.83,183.66
1952,2011-07-29,345,UK,P1989,Books,3,43.32,129.96
1953,2011-08-03,345,UK,P2445,Electronics,-4,211.5,846.0
1953,2011-08-03,345,UK,P6922,Home,5,90.73,453.65000000000003
1953,2011-08-03,345,UK,P6227,Sports,1,86.15,86.15
1953,2011-08-03,345,UK,P8871,Books,3,26.45,79.35
1954,2011-05-31,345,UK,P4117,Home,4,96.07,384.28
1954,2011-05-31,345,UK,P6781,Clothing,5,43.9,219.5
1954,2011-05-31,345,UK,P6314,Books,4,40.53,162.12
1954,2011-05-31,345,UK,P8608,Books,4,15.62,62.48
1955,2011-05-26,346,UK,P7249,Electronics,2,113.47,226.94
1955,2011-05-26,346,UK,P8116,Clothing,4,38.52,154.08
1955,2011-05-26,346,UK,P4013,Clothing,2,82.79,165.58
1955,2011-05-26,346,UK,P8737,Clothing,-1,88.79,88.79
1956,2011-03-27,346,UK,P7426,Home,-2,37.22,74.44
1956,2011-03-27,346,UK,P5549,Clothing,3,87.28,261.84000000000003
1956,2011-03-27,346,UK,P9177,Clothing,2,87.15,174.3
1957,2011-06-07,346,UK,P1979,Clothing,4,78.82,315.28
1957,2011-06-07,346,UK,P6296,Home,-1,23.2,23.2
1957,2011-06-07,346,UK,P4852,Books,5,72.13,360.65
1957,2011-06-07,346,UK,P7821,Sports,4,95.05,380.2
1958,2011-06-15,347,UK,P8028,Home,3,68.12,204.36
1958,2011-06-15,347,UK,P9677,Sports,1,55.95,55.95
1959,2011-03-18,347,UK,P8758,Home,2,20.8,41.6
1959,2011-03-18,347,UK,P7832,Electronics,1,125.85,125.85
1959,2011-03-18,347,UK,P4824,Clothing,2,82.22,164.44
1960,2011-03-26,347,UK,P6424,Home,5,87.53,437.65
1960,2011-03-26,347,UK,P4750,Clothing,2,22.36,44.72
1960,2011-03-26,347,UK,P5081,Sports,5,95.71,478.54999999999995
1960,2011-03-26,347,UK,P1317,Books,5,39.59,197.95000000000002
1961,2011-05-23,348,UK,P9043,Sports,-3,87.27,261.81
1961,2011-05-23,348,UK,P5358,Books,5,21.85,109.25
1962,2011-03-03,348,UK,P5525,Books,2,73.45,146.9
1962,2011-03-03,348,UK,P1967,Clothing,3,76.78,230.34
1962,2011-03-03,348,UK,P1050,Books,2,71.0,142.0
1962,2011-03-03,348,UK,P8906,Home,3,32.71,98.13
1963,2011-07-07,348,UK,P6147,Home,3,88.57,265.71
1963,2011-07-07,348,UK,P4083,Sports,5,25.2,126.0
1964,2011-07-16,348,UK,P4193,Electronics,3,75.46,226.38
1964,2011-07-16,348,UK,P7160,Sports,5,74.57,372.84999999999997
1964,2011-07-16,348,UK,P4346,Books,1,52.79,52.79
1964,2011-07-16,348,UK,P7904,Clothing,-3,86.42,259.26
1964,2011-07-16,348,UK,P3418,Electronics,3,139.76,419.28
1965,2011-06-08,348,UK,P6146,Sports,2,25.15,50.3
1965,2011-06-08,348,UK,P4240,Electronics,3,228.11,684.33
1965,2011-06-08,348,UK,P3105,Sports,4,59.4,237.6
1965,2011-06-08,348,UK,P6349,Home,1,27.03,27.03
1966,2011-05-03,349,UK,P6306,Sports,1,84.58,84.58
1966,2011-05-03,349,UK,P1565,Books,2,84.66,169.32
1966,2011-05-03,349,UK,P1645,Home,3,73.84,221.52
1966,2011-05-03,349,UK,P3160,Sports,1,19.49,19.49
1967,2011-06-19,349,UK,P9565,Electronics,2,228.58,457.16
1968,2011-03-25,349,UK,P6540,Electronics,3,195.85,587.55
1968,2011-03-25,349,UK,P2139,Electronics,4,200.92,803.68
1969,2011-06-18,349,UK,P7487,Sports,1,42.67,42.67
1969,2011-06-18,349,UK,P4395,Clothing,5,89.14,445.7
1969,2011-06-18,349,UK,P5272,Books,2,75.28,150.56
1969,2011-06-18,349,UK,P1396,Clothing,-2,20.13,40.26
1970,2011-04-10,350,UK,P3255,Clothing,2,96.53,193.06
1971,2011-06-20,350,UK,P7484,Home,4,71.12,284.48
1971,2011-06-20,350,UK,P9064,Electronics,5,188.12,940.6
1971,2011-06-20,350,UK,P1657,Electronics,4,117.76,471.04
1972,2011-04-04,350,UK,P6724,Clothing,5,32.39,161.95
1972,2011-04-04,350,UK,P9341,Electronics,5,248.7,1243.5
1973,2011-03-03,351,UK,P5610,Sports,1,36.84,36.84
1973,2011-03-03,351,UK,P7363,Home,5,79.8,399.0
1974,2011-02-17,351,UK,P6358,Sports,3,45.38,136.14000000000001
1974,2011-02-17,351,UK,P5675,Home,4,22.53,90.12
1975,2011-05-03,351,UK,P9385,Books,5,10.96,54.800000000000004
1976,2011-02-26,352,France,P2748,Electronics,1,58.98,58.98
1976,2011-02-26,352,France,P5892,Clothing,2,97.82,195.64
1977,2011-06-27,353,UK,P4765,Home,-4,43.22,172.88
1977,2011-06-27,353,UK,P1390,Sports,3,42.15,126.44999999999999
1977,2011-06-27,353,UK,P3964,Home,1,40.97,40.97
1978,2011-05-06,353,UK,P3707,Books,4,56.85,227.4
1978,2011-05-06,353,UK,P5675,Books,4,49.66,198.64
1978,2011-05-06,353,UK,P1004,Clothing,1,89.19,89.19
1979,2011-02-19,354,UK,P3613,Electronics,3,55.5,166.5
1979,2011-02-19,354,UK,P4125,Electronics,1,55.7,55.7
1979,2011-02-19,354,UK,P7840,Books,-3,22.45,67.35
1980,2011-08-03,354,UK,P5948,Home,1,98.45,98.45
1981,2011-03-25,354,UK,P1497,Books,2,32.5,65.0
1981,2011-03-25,354,UK,P2410,Books,-2,16.6,33.2
1981,2011-03-25,354,UK,P5475,Clothing,4,69.68,278.72
1982,2011-05-25,355,UK,P7183,Clothing,-2,80.66,161.32
1983,2011-01-30,355,UK,P7757,Books,4,27.61,110.44
1984,2011-03-08,355,UK,P5601,Sports,1,83.82,83.82
1985,2011-04-14,356,UK,P8339,Home,2,68.39,136.78
1986,2011-02-22,356,UK,P9004,Sports,4,47.71,190.84
1987,2011-04-22,356,UK,P7017,Home,-3,51.22,153.66
1988,2011-04-08,357,UK,P6681,Sports,5,38.88,194.4
1988,2011-04-08,357,UK,P7096,Books,2,63.64,127.28
1988,2011-04-08,357,UK,P3418,Books,3,99.62,298.86
1989,2011-08-17,357,UK,P8073,Sports,4,49.17,196.68
1989,2011-08-17,357,UK,P3255,Electronics,5,244.53,1222.65
1989,2011-08-17,357,UK,P8385,Home,3,41.05,123.14999999999999
1989,2011-08-17,357,UK,P6627,Sports,2,14.93,29.86
1990,2011-07-05,357,UK,P3612,Sports,3,28.38,85.14
1990,2011-07-05,357,UK,P4372,Sports,2,47.68,95.36
1991,2011-04-25,358,UK,P1066,Sports,1,29.77,29.77
1991,2011-04-25,358,UK,P3698,Home,5,10.02,50.099999999999994
1991,2011-04-25,358,UK,P6332,Clothing,3,92.35,277.04999999999995
1991,2011-04-25,358,UK,P9570,Home,5,85.95,429.75
1991,2011-04-25,358,UK,P7684,Books,2,76.81,153.62
1992,2011-07-03,358,UK,P4085,Clothing,4,25.1,100.4
1993,2011-01-08,358,UK,P2183,Electronics,4,20.83,83.32
1993,2011-01-08,358,UK,P5962,Home,2,16.08,32.16
1993,2011-01-08,358,UK,P4129,Clothing,5,75.16,375.79999999999995
1993,2011-01-08,358,UK,P2983,Electronics,-1,93.59,93.59
1993,2011-01-08,358,UK,P2168,Clothing,2,48.75,97.5
1994,2011-05-12,359,Netherlands,P1173,Books,3,56.12,168.35999999999999
1995,2011-04-23,360,UK,P8838,Books,5,65.92,329.6
1995,2011-04-23,360,UK,P9050,Sports,-5,74.68,373.40000000000003
1995,2011-04-23,360,UK,P1508,Electronics,4,86.57,346.28
1996,2011-03-20,360,UK,P7925,Books,5,13.2,66.0
1996,2011-03-20,360,UK,P9033,Sports,5,99.49,497.45
1996,2011-03-20,360,UK,P8986,Electronics,-4,110.38,441.52
1996,2011-03-20,360,UK,P2508,Electronics,4,75.5,302.0
1997,2011-02-04,360,UK,P6527,Electronics,4,27.09,108.36
1997,2011-02-04,360,UK,P1562,Clothing,5,13.51,67.55
1998,2011-05-09,361,UK,P3103,Sports,-4,49.98,199.92
1998,2011-05-09,361,UK,P8281,Sports,1,70.8,70.8
1999,2011-01-31,361,UK,P7359,Clothing,4,55.8,223.2
1999,2011-01-31,361,UK,P2927,Sports,1,87.53,87.53
1999,2011-01-31,361,UK,P8401,Sports,4,87.94,351.76
1999,2011-01-31,361,UK,P6429,Home,-2,10.89,21.78
1999,2011-01-31,361,UK,P2258,Books,1,80.02,80.02
2000,2011-03-05,361,UK,P3893,Books,-2,51.47,102.94
2000,2011-03-05,361,UK,P4660,Books,1,99.0,99.0
2000,2011-03-05,361,UK,P4747,Home,5,53.49,267.45
2000,2011-03-05,361,UK,P3280,Books,1,98.82,98.82
2001,2011-07-09,362,UK,P8044,Electronics,4,258.47,1033.88
2001,2011-07-09,362,UK,P7034,Electronics,5,232.22,1161.1
2001,2011-07-09,362,UK,P1549,Sports,1,18.76,18.76
2001,2011-07-09,362,UK,P7918,Home,4,73.57,294.28
2001,2011-07-09,362,UK,P6859,Electronics,-1,132.39,132.39
2002,2011-06-06,362,UK,P3253,Sports,2,10.63,21.26
2002,2011-06-06,362,UK,P4060,Electronics,1,143.68,143.68
2002,2011-06-06,362,UK,P9944,Clothing,4,31.13,124.52
2002,2011-06-06,362,UK,P2094,Home,5,83.7,418.5
2003,2011-07-23,362,UK,P1651,Sports,4,40.36,161.44
2003,2011-07-23,362,UK,P3182,Clothing,2,84.48,168.96
2004,2011-05-05,363,UK,P5356,Sports,1,10.05,10.05
2005,2011-06-28,363,UK,P3245,Electronics,3,125.02,375.06
2005,2011-06-28,363,UK,P4498,Home,2,31.7,63.4
2005,2011-06-28,363,UK,P4508,Clothing,4,31.02,124.08
2005,2011-06-28,363,UK,P9870,Electronics,2,78.3,156.6
2005,2011-06-28,363,UK,P9353,Electronics,2,101.49,202.98
2006,2011-03-08,363,UK,P2189,Books,5,60.0,300.0
2007,2011-04-25,364,UK,P8075,Clothing,3,43.92,131.76
2007,2011-04-25,364,UK,P1453,Electronics,3,235.8,707.4000000000001
2007,2011-04-25,364,UK,P4681,Clothing,3,91.48,274.44
2008,2011-02-11,364,UK,P3576,Sports,5,54.37,271.84999999999997
2008,2011-02-11,364,UK,P9145,Clothing,5,39.71,198.55
2008,2011-02-11,364,UK,P7837,Electronics,4,19.61,78.44
2008,2011-02-11,364,UK,P3384,Electronics,-5,95.81,479.05
2009,2011-06-23,364,UK,P8610,Home,3,15.42,46.26
2010,2011-04-26,365,Netherlands,P8699,Sports,3,38.84,116.52000000000001
2010,2011-04-26,365,Netherlands,P3248,Sports,4,24.79,99.16
2010,2011-04-26,365,Netherlands,P9022,Books,-3,80.48,241.44
2010,2011-04-26,365,Netherlands,P2031,Home,5,21.02,105.1
2010,2011-04-26,365,Netherlands,P5734,Home,3,67.14,201.42000000000002
2011,2011-06-30,365,Netherlands,P6311,Clothing,3,21.15,63.449999999999996
2011,2011-06-30,365,Netherlands,P6019,Clothing,5,16.35,81.75
2011,2011-06-30,365,Netherlands,P7742,Clothing,3,91.85,275.54999999999995
2011,2011-06-30,365,Netherlands,P4085,Home,3,27.11,81.33
2011,2011-06-30,365,Netherlands,P5833,Sports,2,83.91,167.82
2012,2011-05-31,366,UK,P9521,Home,2,95.99,191.98
2012,2011-05-31,366,UK,P5775,Clothing,1,32.23,32.23
2012,2011-05-31,366,UK,P6527,Clothing,2,87.37,174.74
2012,2011-05-31,366,UK,P7416,Clothing,4,25.19,100.76
2012,2011-05-31,366,UK,P8521,Books,3,86.85,260.54999999999995
2013,2011-05-30,366,UK,P5137,Clothing,3,11.19,33.57
2013,2011-05-30,366,UK,P7440,Electronics,4,164.8,659.2
2013,2011-05-30,366,UK,P5174,Electronics,1,215.04,215.04
2014,2011-05-19,366,UK,P9374,Sports,5,94.13,470.65
2014,2011-05-19,366,UK,P1835,Sports,4,91.83,367.32
2014,2011-05-19,366,UK,P8804,Books,4,83.77,335.08
2014,2011-05-19,366,UK,P3289,Books,4,89.94,359.76
2015,2011-04-21,367,Netherlands,P9986,Electronics,1,121.35,121.35
2016,2011-06-05,367,Netherlands,P7934,Clothing,1,43.93,43.93
2016,2011-06-05,367,Netherlands,P1981,Clothing,1,45.4,45.4
2016,2011-06-05,367,Netherlands,P5541,Electronics,1,171.19,171.19
2017,2011-03-26,369,UK,P6189,Home,2,55.3,110.6
2017,2011-03-26,369,UK,P7279,Clothing,2,81.68,163.36
2017,2011-03-26,369,UK,P3627,Clothing,5,76.55,382.75
2017,2011-03-26,369,UK,P5419,Electronics,5,190.88,954.4
2017,2011-03-26,369,UK,P7658,Books,-1,24.02,24.02
2018,2011-03-14,369,UK,P3843,Books,5,59.23,296.15
2018,2011-03-14,369,UK,P4912,Clothing,3,17.87,53.61
2019,2011-07-07,369,UK,P7335,Books,5,43.96,219.8
2019,2011-07-07,369,UK,P2343,Books,2,47.22,94.44
2019,2011-07-07,369,UK,P7299,Books,4,13.58,54.32
2020,2011-03-03,370,UK,P9053,Home,2,34.66,69.32
2020,2011-03-03,370,UK,P1339,Books,5,96.01,480.05
2020,2011-03-03,370,UK,P8244,Books,5,95.83,479.15
2020,2011-03-03,370,UK,P2267,Sports,2,41.71,83.42
2020,2011-03-03,370,UK,P7619,Sports,4,13.88,55.52
2021,2011-05-27,370,UK,P4782,Home,2,26.12,52.24
2021,2011-05-27,370,UK,P1397,Books,5,45.3,226.5
2021,2011-05-27,370,UK,P2059,Sports,2,95.3,190.6
2021,2011-05-27,370,UK,P6655,Books,1,22.71,22.71
2022,2011-06-21,371,UK,P6705,Books,1,98.31,98.31
2022,2011-06-21,371,UK,P5257,Clothing,3,44.35,133.05
2022,2011-06-21,371,UK,P9473,Books,2,79.77,159.54
2022,2011-06-21,371,UK,P1594,Sports,5,40.83,204.14999999999998
2023,2011-06-07,371,UK,P3601,Electronics,-2,187.4,374.8
2023,2011-06-07,371,UK,P1820,Electronics,5,102.44,512.2
2023,2011-06-07,371,UK,P5180,Home,1,23.14,23.14
2024,2011-06-25,371,UK,P5563,Home,2,94.43,188.86
2024,2011-06-25,371,UK,P3730,Clothing,2,92.59,185.18
